_id,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price,special requests,date of reservation,booking status
67e699ef1b0fff266ff29daa,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,135.0,1,7/5/2018,Not_Canceled
67e699ee1b0fff266ff241e6,2,0,0,3,Meal Plan 1,0,Room_Type 1,137,Online,0,0,0,105.3,0,5/5/2018,Canceled
67e699ee1b0fff266ff24709,1,0,1,0,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,95.0,0,5/23/2018,Canceled
67e699ee1b0fff266ff222f2,2,0,1,3,Not Selected,0,Room_Type 1,87,Online,0,0,0,94.5,1,7/14/2018,Not_Canceled
67e699ef1b0fff266ff2a057,3,0,1,1,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,137.0,1,4/4/2018,Not_Canceled
67e699ef1b0fff266ff279fa,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,Offline,0,0,0,61.0,0,5/13/2018,Canceled
67e699ee1b0fff266ff222fe,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,109.0,0,10/16/2017,Not_Canceled
67e699ef1b0fff266ff27dda,2,0,2,7,Meal Plan 1,0,Room_Type 1,190,Online,0,0,0,110.9,0,9/30/2018,Canceled
67e699ee1b0fff266ff225a9,2,0,0,3,Meal Plan 1,0,Room_Type 4,130,Online,0,0,0,139.5,2,9/29/2018,Not_Canceled
67e699ef1b0fff266ff26b88,2,0,0,1,Not Selected,0,Room_Type 1,4,Online,0,0,0,79.0,0,2/16/2018,Not_Canceled
67e699ee1b0fff266ff2237c,1,0,1,0,Not Selected,0,Room_Type 1,131,Online,0,0,0,108.0,0,10/10/2018,Canceled
67e699ef1b0fff266ff266bd,1,0,2,3,Meal Plan 1,0,Room_Type 1,24,Corporate,0,0,0,95.0,1,5/8/2018,Not_Canceled
67e699ee1b0fff266ff238b8,2,0,1,1,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,117.9,1,5/21/2018,Canceled
67e699ef1b0fff266ff27698,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,Offline,0,0,0,85.0,0,6/30/2018,Canceled
67e699ef1b0fff266ff26de1,2,0,2,5,Not Selected,0,Room_Type 1,15,Online,0,0,0,77.35,2,11/22/2018,Canceled
67e699ef1b0fff266ff2924b,2,0,0,2,Not Selected,0,Room_Type 1,4,Online,0,0,0,92.0,0,8/12/2018,Not_Canceled
67e699ee1b0fff266ff24750,2,0,1,1,Meal Plan 3,1,Room_Type 4,4,Complementary,0,0,0,0.0,1,1/9/2018,Not_Canceled
67e699ef1b0fff266ff268ab,2,0,0,1,Meal Plan 1,0,Room_Type 1,221,Offline,0,0,0,80.0,0,8/12/2018,Canceled
67e699ee1b0fff266ff246a8,2,0,1,2,Meal Plan 1,0,Room_Type 4,13,Online,0,0,0,149.33,1,6/3/2018,Not_Canceled
67e699ee1b0fff266ff2476b,3,0,1,5,Meal Plan 1,0,Room_Type 4,52,Online,0,0,0,115.09,1,10/31/2018,Not_Canceled
67e699ef1b0fff266ff27eb8,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,Offline,0,0,0,80.0,0,4/4/2018,Canceled
67e699ee1b0fff266ff22359,2,0,1,1,Not Selected,0,Room_Type 1,56,Online,0,0,0,85.5,1,4/18/2018,Not_Canceled
67e699ef1b0fff266ff28031,3,0,0,1,Meal Plan 1,0,Room_Type 4,14,Online,0,0,0,205.0,2,9/15/2018,Not_Canceled
67e699ef1b0fff266ff296b1,1,0,1,1,Meal Plan 2,0,Room_Type 1,301,Offline,0,0,0,90.0,0,7/30/2018,Not_Canceled
67e699ee1b0fff266ff224cb,2,0,2,1,Meal Plan 1,0,Room_Type 1,72,Online,0,0,0,87.3,2,4/3/2018,Not_Canceled
67e699ee1b0fff266ff2201c,2,0,0,1,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,105.3,0,7/12/2018,Canceled
67e699ef1b0fff266ff270e4,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,Corporate,0,0,0,65.0,0,9/29/2017,Not_Canceled
67e699ef1b0fff266ff2594f,1,0,2,3,Meal Plan 1,0,Room_Type 4,2,Online,0,0,0,90.09,0,11/1/2017,Not_Canceled
67e699ef1b0fff266ff29448,1,0,0,2,Meal Plan 2,0,Room_Type 1,292,Offline,0,0,0,90.0,0,7/21/2018,Not_Canceled
67e699ef1b0fff266ff26d7e,2,1,2,2,Meal Plan 1,0,Room_Type 1,92,Online,0,0,0,135.15,2,5/15/2018,Not_Canceled
67e699ef1b0fff266ff2a633,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,Offline,0,0,0,90.0,0,10/5/2018,Canceled
67e699ef1b0fff266ff25708,2,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,92.0,1,2/27/2018,Not_Canceled
67e699ef1b0fff266ff26e74,3,0,0,5,Meal Plan 1,0,Room_Type 4,142,Online,0,0,0,130.05,0,7/12/2018,Canceled
67e699ee1b0fff266ff24bf4,2,0,1,2,Meal Plan 1,0,Room_Type 1,40,Offline,0,0,0,85.5,0,10/10/2018,Not_Canceled
67e699ee1b0fff266ff246f3,1,0,1,0,Not Selected,0,Room_Type 1,14,Online,0,0,0,89.0,2,9/11/2018,Not_Canceled
67e699ef1b0fff266ff27106,2,0,0,2,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,117.0,2,10/8/2017,Not_Canceled
67e699ef1b0fff266ff25e04,1,0,2,2,Meal Plan 1,0,Room_Type 1,61,Corporate,0,0,0,40.0,1,7/24/2018,Not_Canceled
67e699ef1b0fff266ff275f1,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,79.0,0,11/14/2017,Not_Canceled
67e699ee1b0fff266ff21d44,2,0,0,0,Meal Plan 1,0,Room_Type 1,145,Online,0,0,0,0.0,1,7/5/2018,Not_Canceled
67e699ef1b0fff266ff2a607,1,0,2,4,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,85.0,1,9/4/2018,Not_Canceled
67e699ef1b0fff266ff25492,2,1,2,0,Meal Plan 1,0,Room_Type 1,143,Online,0,0,0,118.65,1,6/26/2018,Canceled
67e699ef1b0fff266ff252f7,2,0,1,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,116.0,2,4/23/2018,Not_Canceled
67e699ee1b0fff266ff23c40,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,1,75.0,0,11/7/2018,Not_Canceled
67e699ef1b0fff266ff29bf1,2,0,0,4,Meal Plan 1,0,Room_Type 1,323,Offline,0,0,0,70.0,0,5/17/2018,Canceled
67e699ee1b0fff266ff21bb1,2,0,0,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,69.0,2,12/1/2017,Not_Canceled
67e699ee1b0fff266ff225d0,2,0,0,4,Not Selected,0,Room_Type 1,66,Online,0,0,0,120.6,0,8/31/2018,Not_Canceled
67e699ef1b0fff266ff295d4,2,1,1,3,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,119.5,1,8/20/2017,Canceled
67e699ee1b0fff266ff2398b,2,0,2,3,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,107.64,3,10/22/2018,Not_Canceled
67e699ef1b0fff266ff270e1,1,0,0,2,Meal Plan 1,0,Room_Type 1,85,Corporate,0,0,0,90.0,0,9/9/2017,Not_Canceled
67e699ee1b0fff266ff2426e,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,Offline,0,0,0,120.0,0,6/8/2018,Not_Canceled
67e699ef1b0fff266ff297ac,2,0,2,4,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,117.67,2,9/16/2017,Not_Canceled
67e699ef1b0fff266ff28618,1,0,1,2,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,169.2,0,11/7/2018,Not_Canceled
67e699ee1b0fff266ff22357,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,Online,0,0,0,86.0,0,10/8/2017,Canceled
67e699ef1b0fff266ff26f42,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,82.66,0,7/23/2018,Not_Canceled
67e699ef1b0fff266ff27793,2,0,2,2,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,94.5,2,9/19/2017,Not_Canceled
67e699ef1b0fff266ff29c5d,1,0,0,1,Not Selected,1,Room_Type 1,3,Online,0,0,0,128.0,0,4/28/2018,Not_Canceled
67e699ef1b0fff266ff298f5,2,2,1,5,Meal Plan 1,0,Room_Type 6,134,Online,0,0,0,163.34,2,12/26/2018,Canceled
67e699ef1b0fff266ff282db,2,2,2,5,Meal Plan 1,0,Room_Type 5,190,Online,0,0,0,117.51,2,8/10/2018,Canceled
67e699ef1b0fff266ff29427,2,0,1,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,145.0,0,10/10/2017,Not_Canceled
67e699ef1b0fff266ff25115,1,0,1,2,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,72.9,0,1/29/2018,Canceled
67e699ee1b0fff266ff24891,2,2,2,1,Meal Plan 1,0,Room_Type 6,104,Online,0,0,0,159.9,0,10/29/2018,Canceled
67e699ef1b0fff266ff26f80,2,0,2,1,Meal Plan 1,0,Room_Type 1,20,Online,0,0,0,77.77,1,4/17/2018,Not_Canceled
67e699ee1b0fff266ff23860,2,0,1,2,Meal Plan 1,0,Room_Type 1,209,Online,0,0,0,81.77,1,4/25/2018,Not_Canceled
67e699ef1b0fff266ff25013,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,65.0,0,10/12/2017,Not_Canceled
67e699ef1b0fff266ff25836,2,1,0,4,Meal Plan 1,0,Room_Type 4,11,Online,0,0,0,113.2,0,12/30/2017,Not_Canceled
67e699ef1b0fff266ff2511e,2,0,0,5,Meal Plan 1,0,Room_Type 4,50,Online,0,0,0,124.0,1,10/18/2018,Not_Canceled
67e699ef1b0fff266ff280e5,2,0,2,5,Meal Plan 1,0,Room_Type 4,93,Online,0,0,0,159.17,1,9/10/2018,Canceled
67e699ee1b0fff266ff24733,3,0,4,9,Meal Plan 1,0,Room_Type 1,139,Online,0,0,0,131.36,0,7/16/2018,Canceled
67e699ef1b0fff266ff27f7f,2,0,0,3,Meal Plan 1,0,Room_Type 4,56,Offline,0,0,0,60.0,1,11/19/2017,Not_Canceled
67e699ee1b0fff266ff21b1d,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,Offline,0,0,0,85.0,0,7/14/2018,Not_Canceled
67e699ee1b0fff266ff24a23,1,0,1,1,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,121.5,0,4/30/2018,Canceled
67e699ef1b0fff266ff26fea,2,0,2,5,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,76.5,1,7/29/2017,Not_Canceled
67e699ef1b0fff266ff2598e,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,Corporate,0,0,0,100.0,0,5/19/2018,Not_Canceled
67e699ee1b0fff266ff221af,2,0,0,3,Meal Plan 1,0,Room_Type 4,14,Online,0,0,0,126.0,0,4/7/2018,Canceled
67e699ef1b0fff266ff278a9,2,0,0,3,Meal Plan 2,0,Room_Type 1,11,Offline,0,0,0,160.0,0,5/24/2018,Not_Canceled
67e699ef1b0fff266ff2624a,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,Online,0,0,0,86.0,1,1/26/2018,Not_Canceled
67e699ee1b0fff266ff23081,2,0,0,1,Not Selected,0,Room_Type 1,4,Online,0,0,0,79.0,0,2/13/2018,Not_Canceled
67e699ef1b0fff266ff25417,2,0,0,3,Meal Plan 2,0,Room_Type 1,36,Offline,0,0,0,112.0,0,10/13/2017,Not_Canceled
67e699ee1b0fff266ff229b6,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95.0,0,6/24/2018,Not_Canceled
67e699ef1b0fff266ff2a03a,2,0,0,2,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,140.4,1,5/3/2018,Canceled
67e699ee1b0fff266ff24534,2,0,2,3,Meal Plan 2,0,Room_Type 4,68,Online,0,0,0,130.9,1,4/1/2018,Not_Canceled
67e699ee1b0fff266ff243fb,2,0,2,3,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,169.0,0,9/15/2018,Not_Canceled
67e699ef1b0fff266ff291af,2,0,1,2,Not Selected,0,Room_Type 1,226,Online,0,0,0,112.0,0,9/2/2018,Canceled
67e699ef1b0fff266ff27a91,2,0,2,1,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,100.0,0,3/26/2018,Canceled
67e699ef1b0fff266ff2669c,2,0,0,2,Meal Plan 1,0,Room_Type 4,19,Online,0,0,0,111.0,0,3/4/2018,Canceled
67e699ee1b0fff266ff24340,1,0,4,11,Meal Plan 1,0,Room_Type 1,43,Online,0,0,0,74.8,1,11/29/2018,Canceled
67e699ee1b0fff266ff22fb5,2,0,0,4,Meal Plan 1,0,Room_Type 4,97,Offline,0,0,0,61.0,0,12/30/2017,Not_Canceled
67e699ef1b0fff266ff27283,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,Complementary,1,0,2,0.0,0,6/7/2018,Not_Canceled
67e699ef1b0fff266ff28291,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,Offline,0,0,0,70.0,0,12/29/2018,Not_Canceled
67e699ee1b0fff266ff2243b,3,0,0,3,Meal Plan 1,0,Room_Type 4,128,Online,0,0,0,140.7,1,8/4/2018,Not_Canceled
67e699ee1b0fff266ff223ac,2,1,2,3,Meal Plan 1,0,Room_Type 4,126,Online,0,0,0,125.45,2,5/15/2018,Not_Canceled
67e699ee1b0fff266ff2478f,2,0,3,10,Meal Plan 1,0,Room_Type 2,196,Online,0,0,0,81.81,3,7/4/2018,Not_Canceled
67e699ef1b0fff266ff27446,2,0,2,4,Meal Plan 1,0,Room_Type 1,53,Online,0,0,0,88.4,1,11/13/2018,Not_Canceled
67e699ee1b0fff266ff22739,2,0,0,3,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,108.67,0,12/8/2018,Not_Canceled
67e699ee1b0fff266ff2292b,2,0,0,4,Meal Plan 1,0,Room_Type 1,131,Online,0,0,0,105.3,0,8/2/2018,Canceled
67e699ee1b0fff266ff22bfc,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104.0,0,4/6/2018,Not_Canceled
67e699ef1b0fff266ff28bc1,2,0,0,3,Meal Plan 1,0,Room_Type 1,68,Offline,0,0,0,71.33,1,12/31/2017,Not_Canceled
67e699ee1b0fff266ff229a2,2,1,0,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,114.0,1,3/4/2018,Canceled
67e699ee1b0fff266ff24740,1,2,2,3,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,104.92,1,4/22/2018,Not_Canceled
67e699ee1b0fff266ff21ce5,2,0,1,1,Not Selected,0,Room_Type 1,59,Online,0,0,0,89.1,1,6/20/2018,Not_Canceled
67e699ef1b0fff266ff28c49,2,0,0,1,Not Selected,0,Room_Type 1,23,Online,0,0,0,139.0,1,7/27/2018,Not_Canceled
67e699ee1b0fff266ff23310,2,2,0,5,Meal Plan 1,0,Room_Type 6,14,Online,0,0,0,185.2,1,9/15/2017,Not_Canceled
67e699ef1b0fff266ff2a0c6,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,80.0,0,1/19/2018,Not_Canceled
67e699ee1b0fff266ff24290,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,Offline,0,0,0,110.0,1,9/8/2018,Canceled
67e699ef1b0fff266ff2834c,2,1,1,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,170.0,2,10/29/2018,Not_Canceled
67e699ef1b0fff266ff2522d,2,0,0,1,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,96.3,1,6/21/2018,Not_Canceled
67e699ee1b0fff266ff23d84,2,0,2,1,Meal Plan 1,0,Room_Type 1,134,Online,0,0,0,114.5,0,8/21/2018,Not_Canceled
67e699ef1b0fff266ff28e4e,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,90.0,2,10/10/2018,Not_Canceled
67e699ee1b0fff266ff2434b,1,0,1,2,Meal Plan 1,0,Room_Type 1,31,Offline,0,0,0,55.8,1,12/11/2017,Not_Canceled
67e699ef1b0fff266ff29103,2,0,0,4,Meal Plan 1,0,Room_Type 4,44,Online,0,0,0,119.38,1,4/26/2018,Not_Canceled
67e699ef1b0fff266ff29662,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104.0,0,4/6/2018,Not_Canceled
67e699ee1b0fff266ff24a92,2,0,0,3,Meal Plan 1,0,Room_Type 4,86,Online,0,0,0,87.3,2,3/10/2018,Not_Canceled
67e699ee1b0fff266ff21928,2,0,1,4,Meal Plan 1,1,Room_Type 1,10,Online,0,0,0,82.95,0,11/2/2017,Not_Canceled
67e699ef1b0fff266ff27bc9,2,2,1,2,Meal Plan 1,0,Room_Type 6,47,Online,0,0,0,173.12,2,4/15/2018,Not_Canceled
67e699ef1b0fff266ff28e77,2,2,0,1,Meal Plan 1,0,Room_Type 6,216,Online,0,0,0,177.3,2,8/5/2018,Canceled
67e699ef1b0fff266ff2a3de,2,0,0,1,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,152.0,2,9/17/2017,Not_Canceled
67e699ef1b0fff266ff25704,3,0,1,3,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,132.18,0,5/2/2018,Canceled
67e699ee1b0fff266ff2305d,1,0,0,3,Meal Plan 1,0,Room_Type 1,191,Offline,0,0,0,95.0,0,6/23/2018,Not_Canceled
67e699ef1b0fff266ff263bd,2,0,4,7,Not Selected,0,Room_Type 1,16,Online,0,0,0,67.81,0,12/10/2018,Not_Canceled
67e699ee1b0fff266ff24480,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Offline,0,0,0,110.0,0,10/12/2018,Canceled
67e699ef1b0fff266ff28609,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,62.37,0,11/26/2017,Not_Canceled
67e699ee1b0fff266ff22bda,2,0,1,3,Meal Plan 1,0,Room_Type 1,189,Offline,0,0,0,72.25,0,8/8/2018,Not_Canceled
67e699ef1b0fff266ff288fb,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,Offline,0,0,0,90.0,0,4/27/2018,Canceled
67e699ee1b0fff266ff22fbb,2,1,0,1,Meal Plan 1,1,Room_Type 1,4,Online,0,0,0,87.3,2,1/8/2018,Not_Canceled
67e699ee1b0fff266ff2427e,1,0,1,2,Meal Plan 1,0,Room_Type 1,101,Offline,0,0,0,70.0,0,4/4/2018,Canceled
67e699ee1b0fff266ff21977,2,0,0,2,Meal Plan 1,0,Room_Type 4,56,Online,0,0,0,140.4,1,5/13/2018,Not_Canceled
67e699ee1b0fff266ff248ff,2,0,2,5,Meal Plan 1,0,Room_Type 4,132,Online,0,0,0,121.37,0,7/31/2018,Canceled
67e699ef1b0fff266ff2a475,2,0,0,3,Not Selected,0,Room_Type 1,174,Online,0,0,0,85.5,1,6/29/2018,Not_Canceled
67e699ef1b0fff266ff297fa,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,Online,0,0,0,141.0,0,5/10/2018,Canceled
67e699ee1b0fff266ff2302a,2,0,0,3,Meal Plan 1,0,Room_Type 1,51,Online,0,0,0,135.9,1,7/26/2018,Not_Canceled
67e699ef1b0fff266ff28eb5,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,Offline,0,0,0,75.0,0,10/9/2017,Not_Canceled
67e699ef1b0fff266ff27c73,2,0,1,5,Meal Plan 1,0,Room_Type 4,3,Online,0,0,0,72.75,1,11/9/2017,Not_Canceled
67e699ee1b0fff266ff23b6f,2,0,0,2,Meal Plan 1,0,Room_Type 4,203,Online,0,0,0,114.3,2,8/17/2018,Canceled
67e699ef1b0fff266ff251f9,2,0,2,1,Meal Plan 1,0,Room_Type 1,155,Online,0,0,0,96.3,1,6/26/2018,Not_Canceled
67e699ef1b0fff266ff26383,1,0,0,1,Meal Plan 1,0,Room_Type 1,443,Offline,0,0,0,60.0,0,4/29/2018,Canceled
67e699ef1b0fff266ff265cf,2,0,1,1,Meal Plan 1,0,Room_Type 1,97,Offline,0,0,0,80.75,0,5/16/2018,Not_Canceled
67e699ef1b0fff266ff25550,3,0,1,2,Meal Plan 1,0,Room_Type 4,158,Offline,0,0,0,107.1,0,8/15/2018,Canceled
67e699ee1b0fff266ff238e5,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,11/3/2018,Canceled
67e699ee1b0fff266ff224af,1,0,0,2,Meal Plan 2,0,Room_Type 1,346,Offline,0,0,0,90.0,0,9/13/2018,Not_Canceled
67e699ef1b0fff266ff294a9,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,Offline,0,0,0,100.0,0,8/25/2018,Not_Canceled
67e699ef1b0fff266ff29cf4,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,Offline,0,0,0,115.0,1,6/15/2018,Canceled
67e699ef1b0fff266ff281fc,1,0,1,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,87.0,1,12/12/2018,Not_Canceled
67e699ef1b0fff266ff28a67,2,0,0,4,Meal Plan 1,0,Room_Type 1,199,Online,0,0,0,70.44,2,8/2/2018,Canceled
67e699ef1b0fff266ff27a48,1,0,0,3,Meal Plan 1,0,Room_Type 4,36,Corporate,0,0,0,120.7,0,6/29/2018,Not_Canceled
67e699ef1b0fff266ff26acd,2,0,0,2,Not Selected,0,Room_Type 1,0,Online,0,0,0,147.6,1,10/7/2018,Not_Canceled
67e699ef1b0fff266ff27490,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104.0,0,4/6/2018,Not_Canceled
67e699ee1b0fff266ff2352b,3,0,1,2,Meal Plan 1,1,Room_Type 4,125,Online,0,0,0,155.7,0,8/12/2018,Not_Canceled
67e699ef1b0fff266ff2939d,2,0,2,2,Meal Plan 1,0,Room_Type 1,88,Online,0,0,0,165.75,1,11/6/2018,Canceled
67e699ef1b0fff266ff290d9,2,1,0,3,Meal Plan 1,0,Room_Type 1,67,Online,0,0,0,135.0,0,10/19/2018,Canceled
67e699ee1b0fff266ff22a55,1,0,0,1,Meal Plan 2,0,Room_Type 1,40,Offline,0,0,0,95.0,0,7/26/2018,Not_Canceled
67e699ee1b0fff266ff24c55,2,0,1,1,Not Selected,0,Room_Type 1,268,Online,0,0,0,95.4,0,10/1/2018,Canceled
67e699ef1b0fff266ff2a225,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,9/18/2017,Not_Canceled
67e699ef1b0fff266ff24ef3,2,0,2,1,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,144.33,0,3/26/2018,Canceled
67e699ef1b0fff266ff252c8,2,0,0,3,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,81.0,0,2/25/2018,Not_Canceled
67e699ef1b0fff266ff26910,3,0,2,1,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,176.0,2,3/26/2018,Not_Canceled
67e699ee1b0fff266ff22f7c,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,Online,0,0,0,61.0,0,2/28/2018,Canceled
67e699ef1b0fff266ff297a0,3,0,1,1,Meal Plan 1,0,Room_Type 4,46,Online,0,0,0,134.1,1,6/20/2018,Not_Canceled
67e699ef1b0fff266ff27374,1,0,2,5,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,104.43,2,9/12/2017,Not_Canceled
67e699ef1b0fff266ff286b7,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,Offline,0,0,0,61.0,0,5/13/2018,Canceled
67e699ee1b0fff266ff21e65,2,0,2,0,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,121.0,2,5/22/2018,Not_Canceled
67e699ef1b0fff266ff284f7,2,0,0,4,Meal Plan 1,0,Room_Type 1,262,Online,0,0,0,100.3,0,9/13/2018,Canceled
67e699ef1b0fff266ff28568,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,Corporate,0,0,0,67.0,0,10/11/2018,Not_Canceled
67e699ee1b0fff266ff2325f,2,0,0,3,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,95.0,0,10/25/2018,Not_Canceled
67e699ef1b0fff266ff25851,1,0,1,3,Meal Plan 1,0,Room_Type 4,16,Online,0,0,0,127.5,0,4/7/2018,Canceled
67e699ef1b0fff266ff27898,2,0,2,3,Meal Plan 1,0,Room_Type 1,59,Online,0,0,0,89.25,2,10/8/2017,Not_Canceled
67e699ef1b0fff266ff29b86,2,0,1,3,Meal Plan 1,0,Room_Type 1,170,Online,0,0,0,99.45,1,8/15/2018,Canceled
67e699ef1b0fff266ff2808a,2,0,2,5,Meal Plan 1,0,Room_Type 1,167,Online,0,0,0,119.85,0,9/3/2018,Canceled
67e699ef1b0fff266ff28300,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,Offline,0,0,0,115.0,0,10/14/2018,Canceled
67e699ef1b0fff266ff2a104,3,0,2,1,Meal Plan 1,0,Room_Type 4,29,Online,0,0,0,154.93,2,9/25/2018,Not_Canceled
67e699ef1b0fff266ff2616e,1,0,2,5,Meal Plan 1,0,Room_Type 1,109,Online,0,0,0,108.9,1,8/8/2018,Canceled
67e699ef1b0fff266ff25c02,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,11/3/2018,Canceled
67e699ee1b0fff266ff21988,2,0,2,2,Not Selected,0,Room_Type 1,211,Online,0,0,0,63.75,0,12/16/2018,Canceled
67e699ef1b0fff266ff2729a,2,0,1,0,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,88.8,0,11/14/2018,Not_Canceled
67e699ef1b0fff266ff290d2,2,0,2,3,Meal Plan 1,0,Room_Type 4,26,Online,0,0,0,79.85,1,10/4/2017,Canceled
67e699ee1b0fff266ff24557,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,Offline,0,0,0,110.0,0,7/6/2018,Canceled
67e699ef1b0fff266ff264be,1,0,0,2,Not Selected,0,Room_Type 1,6,Online,0,0,0,87.78,0,7/19/2018,Canceled
67e699ef1b0fff266ff25581,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,Corporate,0,0,0,77.0,0,11/23/2018,Canceled
67e699ee1b0fff266ff21b52,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,80.0,0,3/7/2018,Not_Canceled
67e699ef1b0fff266ff27f15,2,0,0,1,Meal Plan 1,0,Room_Type 1,6,Offline,0,0,0,95.0,0,10/27/2018,Not_Canceled
67e699ef1b0fff266ff29ea3,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,87.0,0,10/16/2017,Not_Canceled
67e699ef1b0fff266ff28e10,2,0,0,3,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,106.5,1,8/30/2018,Not_Canceled
67e699ee1b0fff266ff2317a,2,0,0,4,Meal Plan 1,0,Room_Type 4,119,Online,0,0,0,116.45,1,7/19/2018,Not_Canceled
67e699ee1b0fff266ff22768,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,8/14/2017,Not_Canceled
67e699ef1b0fff266ff250a6,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,Complementary,0,0,0,0.0,0,9/18/2018,Not_Canceled
67e699ef1b0fff266ff27fa7,2,0,0,2,Not Selected,0,Room_Type 1,2,Online,0,0,0,85.0,1,1/22/2018,Not_Canceled
